QueryId,Query,Label
17879,xx,Field Preparation
17878,TELL ME NUTRIENT MANAGEMENT IN CUMIN,Nutrient Management
17877,TELL ME SEED TRITMEANT IN MOONG,Field Preparation
17876,TELL ME CONTROL OF INSECT IN GRAM,Plant Protection
17885,Nutrient management in Okra?,Nutrient Management
17847,Asking about Chennai Bellary market price,Market Information
17846,Fungus problem in bhindi ?,Plant Protection
17845,Asking about Ragi Basal fertilizer management,Nutrient Management
17820,FARMER ASKED ABOUT FERTILIZER DOSE FOR Onion?,Fertilizer Use and Availability
17819,control for weed in mung phalli..?,Weed Management
17818,TELL ME ABOUT YELLOWING CONTROLE IN GUAR,Plant Protection
17817,Fruit fly in okra ?,Plant Protection
17816,information for moong seed?,Nutrient Management
17815,GROWTH PROBLEM IN BRINJAL ?,Plant Protection
17814,TELL ME BLIGHT CONTROL IN GUAVA,Plant Protection
17813,Asked About Weather Forecast of Monora ?,Weather
17812,infrmation weather ?,Field Preparation
17821,TELL ME KRISHI PANT BHAWAN,Plant Protection
17811,Asked about Paddy CO 50 paddy varieties details,Varieties
17809,grape market rate,Market Information
17808,Asked about paddy stemborer management,Plant Protection
17807,brown spot on paddy crop ?,Plant Protection
17806,about stem borer management inred gram,Plant Protection
17805,plant protection of green gram crop...?,Plant Protection
17804,about weather information Dist lalitpur (jakhaura),Weather
17803,Asking about Thalavadi (Erode) weather report,Weather
17801,Farmer wants to know information about weed management of SOYBEAN crop?,Weed Management
17800,ASKING ABOUT WEATHER REPORT IN 24 PARGANAS NORTH DISTRICT,Weather
17810,VIRAL ATTACK ?,Plant Protection
17797,Asking about thrips management in paddy,Plant Protection
17822,informaion paddy ?,Fertilizer Use and Availability
17824,Asking about White fly management in Brinjal,Plant Protection
17844,farmer want to know information about how to control sucking pest in coriander ?,Plant Protection
17843,Farmer needs information regarding weather information for narsimpur  district of state Madhya pradesh?,Weather
17842,Asked about attack of white grub in groundnut ?,Plant Protection
17841,WEATHER REPORT OF GARBETA BLOCK WEST MIDNAPUR.,Plant Protection
17840,Asking about Pink stem borer in Ragi,Plant Protection
17839,Insect control in Brinjal crop ?,Plant Protection
17838,INFORMATION REGARDING CONTROL OF YELLOWING OF CITRUS TREE ?,Cultural Practices
17837,CONTROL OF LEAF ROT IN CUCUMBER.,Plant Protection
17836,Asking about Black spot management in Rose plant,Nutrient Management
17823,FUNGUS ATTACK ON ONION ?,Plant Protection
17835,asking about Red Palm Weevil control in coconut,Plant Protection
17833,asking about planting spacing of rose,Cultural Practices
17832,TELL ME CONTROL OF  APHID IN PAPAPYA  ?,Plant Protection
17831,Weather information in Mainpuri ...?,Weather
17830,Asking about Ear head bug pest management in paddy,Plant Protection
17829,FOR BETTER GROWTH AND YIELD IN BHINDI,Cultural Practices
17828,Asking about sett treatment for sugarcane,Cultural Practices
17827,asking about coconut development board Udumalpet contact number,Market Information
17826,information of potato ..?,Plant Protection
17825,Asked about Coimbatore  weather report information,Weather
17834,ALTERNARIA LEAF SPOT IN APPLE?,Plant Protection
17078,YELLOWING OF LEAVES onion,Plant Protection
17689,asking about Tuberose foliar application information,Nutrient Management
17687,TELL ME INSECT CONTROL IN MANGO,Plant Protection
17557,CULTURAL PRACTICES OF ARECANUT,Cultural Practices
17556,Information regarding weather in Bhawani ?,Weather
17554,how to control fungal disease in perwal ?,Plant Protection
17553,Alternaria blight ?,Plant Protection
17552,FLOWER INDUCED IN FRENCH BEAN,Nutrient Management
17551,Asking about Vermicompost application method,Nutrient Management
17550,plant growth permoter of makka........?,Nutrient Management
17549,weed problem in urd bean ?,Weed Management
17548,TELL ME CONTROL OF FUMGAL INFECTION IN TOMATO ?,Plant Protection
17547,TELL ME DISEASE CONTROL IN PEA ?,Plant Protection
17546,Farmer wants to knows information about weather forecasting,Weather
17544,TELL ME NO GROTH IN WHEAT,Plant Protection
17543,asking about fruit borer in brinjal,Plant Protection
17542,TELL ME URIYA DOSE IN SOYABEEN,Plant Protection
17541,Farmer wants to know information about How to control of fungal attack in pomegranate crop?,Cultural Practices
17540,variety of shorghum ?,Varieties
17539,Information regarding weather in  hisar.?,Weather
17538,Asking about Neem seed market information,Market Information
17537,TELL ME ABOUT YELLOWING CONTROL,Plant Protection
17558,problem of insecte in the bhindi...?,Plant Protection
17559,asking about  daincha seed rate,Cultural Practices
17560,weathar information sugarcane,Field Preparation
17562,"TELL ,E MANDI RATE OF GRAM",Market Information
17582,"pls, tell me weather information for amouli?",Weather
17581,Asking about senna sowing season,Cultural Practices
17580,Farmer needs information regarding weather for Shahnagar block of state madhya pradesh?,Weather
17579,fruit borer prblem in bottle gourd...?,Plant Protection
17578,WEED PROBLEM IN WHEAT,Cultural Practices
17577,Farmer wants to know information about weather forecast of dewas district?,Weather
17576,ASKING ABOUT WETHER REPORT OF NADIA DISTRICT.,Weather
17575,farmer want to know information about fungal attack in cotton crop ?,Plant Protection
17574,asking about leaf curl management in watermelon,Plant Protection
17536,farmer want to know information about What are fertilizer doses in cotton crop?,Fertilizer Use and Availability
17573,TELL ME CONTROL OF INSECT IN PEARL MILLIT ?,Plant Protection
17571,RAINFALL FORECAST IN TARBHA(SONEPUR) DIST,Weather
17570,FARMER ASKED ABOUT FERTILIZER DOSE FOR TURMERIC ?,Plant Protection
17569,farmer want to know information about How to control of fungal attack in onion  crop  ?.....,Plant Protection
17568,attack of caterpillar on tomato ?,Plant Protection
17567,control for bakanae in paddy ?,Plant Protection
17566,Information regarding weather rohtak.?,Weather
17565,tell me mandi rate of moong in barmer ?,Market Information
17564,CONTROL OF FRUIT ROT IN CUCUMBER.,Plant Protection
17563,Insect control of red gram..?,Plant Protection
17572,grape variety information,Cultural Practices
17535,FERTILIZER SPRAY ON ONION ?,Fertilizer Use and Availability
17534,Farmer wants to know information about weather of shajapur district?,Weather
17533,ASKING ABOUT WEATHER REPORT OF KALIACHAK-II IN MALDAH DISTRICT,Weather
17504,fertilizer dose of sugarcane sowing time ..?,Fertilizer Use and Availability
17503,panth nagar krahsi viswavidyalay contecte numbar...?,Plant Protection
17502,Asking about green gram basal fertilizer management,Nutrient Management
17501,Tomato serpentain leaf miner control,Nutrient Management
17500,Farmer needs information regarding weather information for manpur /umaria district of state Madhya pradesh?,Weather
17499,insect  cantrol of paddy ?,Cultural Practices
17498,pod borer control in gram ?,Plant Protection
17497,asking about salem today weather Report,Weather
17496,SUNDI CONTROL IN GUWAR  ?,Plant Protection
17505,TELL ME DISEASE  CONTROL IN  CUMIN,Plant Protection
17495,Farmer want to know how to control fungal attack in GARLIC CROP?,Plant Protection
17493,Asking about thrips and Aphids management in Bitter gourd,Plant Protection
17492,VARIETY OF AMERICAN COTTON,Weather
17491,for control fungus infection ?,Plant Protection
17490,White fly problem of tomato..?,Plant Protection
17489,Information regarding weather in  Kaithal ?,Weather
17488,asking about Chilli foliar spray management,Nutrient Management
17486,asking about jamun planting spacing,Cultural Practices
17485,TELL ME SUBCIDICE ON FARM POND,Government Schemes
17483,Farmer needs information regarding Weed management in onion crop?,Field Preparation
17494,Crop protection in Ribbed Gourd?,Plant Protection
17583,Farmer need weather information of Rajnandgaon district of chhattisgarh?,Weather
17506,farmer want to know information about How to control of fungal attack in radish crop?,Plant Protection
17511,Asked about grain discoloration management,Weather
17531,Weed management in cane ?,Weed Management
17530,Flower drop problem in mango plant ...?,Cultural Practices
17529,farmer want to know about weather information for mungaoli tehshil ashoknagar ?,Weather
17528,Asking about chill foliar application,Fertilizer Use and Availability
17527,VARIETIES OF MARIGOLD ?,Plant Protection
17526,farmer want to know information How to control of fungal attack in Tomato ?,Plant Protection
17525,ASKING ABOUT CONTROL OF LEAF CURLING IN POTATO.,Plant Protection
17524,control of caterpillar attack ?,Plant Protection
17523,Cultural practices in sugarcane.....?,Cultural Practices
17510,FARMER ASKED ABOUT MARKET RATE OF GRAM?,Market Information
17522,Farmer want to know information about Weather forecasting for ajaigarh block in panna district of Madhya Pradesh?,Weather
17520,Black gram variety information..?,Varieties
17519,Asking about CO 43 paddy market rate,Market Information
17518,GANNE ME FARTILIZER,Plant Protection
17517,insect control in  urd ?,Weather
17516,TELL ME CONTACT NUMBER OF MUSHROOM TRAINING CENTER IN JAIPUR ?,Market Information
17515,"asked about Krishi Vigyan Kendra, Solapur contact number?",Government Schemes
17514,ASKING ABOUT CONTROL OF MEALY BUG IN MANGO,Plant Protection
17513,Plant protection in Arhar.........?,Plant Protection
17512,Information regarding control of Leaf curl virus in Chilli?,Plant Protection
17521,TELL ME ABOUT TIKKA DISEASE CONTROL IN GROUNDNUT,Nutrient Management
17688,Farmer need information regarding how to enhance growth soybean of  crop.,Nutrient Management
17585,black spot disease problem in tomato ?,Plant Protection
17588,control for pokkahhoeng in sugarcane ?,Plant Protection
17661,Asking about Paramakudi dry chilies market rate,Market Information
17660,Farmer need informational regarding how to stop the increase growth of soybean crop.,Nutrient Management
17659,Asking about TNAU Department of Fruit Crops contact number,Varieties
17658,insect control infarmetion of paddy ?,Plant Protection
17657,Farmer needs information regarding weather  for agar  district of,Weather
17656,Please give me weather information for bahraich  ?,Weather
17655,SUNDI PROBLEM IN POTATAO ?,Plant Protection
17654,GANNRE ME WEED CONTROL......?,Weed Management
17653,farmer want to know about beekeeping ?,Government Schemes
17652,fruit dropping in aonla,Plant Protection
17651,Asking about Black spot in rose,Nutrient Management
17650,ASKED ABOUT ATTACK OF BOLLWORM ON COTTON ?,Plant Protection
17649,Farmer want to know information about increasing more flowering ?,Plant Protection
17648,how to weed control in pea ?,Cultural Practices
17647,asking about yellowish leaf of mentha ?,Plant Protection
17646,information for kisan panjikaran?,Government Schemes
17644,Farmer want to know information about how to control defoliators in gram?,Plant Protection
17643,FERTILIZER DOSE?,Plant Protection
17641,Farmer need information regarding control measures of caterpillars insoybean  crop?,Plant Protection
17662,information in govt.scheme....?,Government Schemes
17663,Asking about Field Lab-Lab sowing season,Cultural Practices
17664,asking about pink boll worm management in cotton,Plant Protection
17665,tell me about disease control in brinjal,Plant Protection
17686,Downy mildew control in onion ?,Plant Protection
17685,"plz, tell me weather information for agra?",Weather
17683,Asking about weather forecast Biloli Tahsil  ?,Weather
17682,management in potato crop.,Nutrient Management
17681,ASKING ABOUT WEATHER REPORT IN HOOGHLY DISTRICT AT PANDUA BLOCK,Weather
17680,TELL ME ABOUT VARIETY OF BAJARA,Varieties
17679,Information regarding how to control white fly oraphid in cotton crop ?,Plant Protection
17678,leaf cruling in bitter gourd ..?,Plant Protection
17677,fertilizer dose In paddy,Fertilizer Use and Availability
17640,farmer need about of weather locality  in manpur block,Weather
17676,asked about villupuram black gram market rate,Nutrient Management
17674,WEATHER REPORT---JAUNPUR...?,Weather
17673,asking about salem district horticultural department contact number,Market Information
17672,Asking about Marigold foliar spray application,Nutrient Management
17671,information regarding control of insect in cotton ?,Field Preparation
17670,Government scheme ?,Weather
17669,Information regarding Weather in hisar. ?,Weather
17668,Rotting management in papaya ?,Weather
17667,JALAUN ME BARISH.....?,Weather
17666,TELL ME INSECT CONTROL IN MOSAMBI ?,Plant Protection
17675,DAMPING OFF DISEASE PROBLEM IN BRINJAL,Plant Protection
17639,"WEATHER REPORT OF MAYURESWAR-II, BIRBHUM",Weather
17638,weather information?,Plant Protection
17637,PADDY ZN DEFICIENCY,Nutrient Management
17610,pokkaHboeng disease in sugarcane crop,Plant Protection
